,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige
1016,0.9794042684913357,0.05263159410249256,0.0005596555506637515,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0005596555506637515,0.0026167674678117636,4.773172874935875e-16,5.04280648312058e-16,0.002490190586609496,0.027777777777777776
1017,0.9484273318160718,0.05263159410249256,3.115415898694884e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,3.115415898694884e-05,0.0026167674678117636,4.774805385011038e-16,5.052249385871766e-16,0.002490190586609496,0.08333333333333333
1018,0.020588668846607757,0.05263159410249256,0.00015577079493474418,0.005095855944702193,3.637063988426519e-26,0.05476098998779841,0.00015577079493474418,0.005974952383964604,4.774435212925028e-16,5.042150137862091e-16,0.00920544688534648,0.08333333333333333
1019,0.9692111319257851,0.05263159410249256,9.327592511062525e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,9.327592511062525e-05,0.0026167674678117636,4.784414506487937e-16,5.048697711126224e-16,0.002490190586609496,0.05555555555555555
1020,0.97899080007551,0.05263159410249256,0.0006529314757743768,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,0.0006529314757743768,0.003925151201717645,4.775513317802253e-16,5.044754346468358e-16,0.004601707038352175,0.027777777777777776
1021,0.9289464919606222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.546122623102857e-16,5.049624004837804e-16,0.0,0.0
1022,0.020401407406936564,0.05263159410249256,0.0001245233600226847,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,0.0001245233600226847,0.003925151201717645,4.774298743953228e-16,5.050085563761517e-16,0.004601707038352175,0.08333333333333333
1023,0.9992737565502408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777229415122644e-16,5.049624004837804e-16,0.0,0.0
1024,0.9289436668957997,0.05263159410249256,0.005829745319414078,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.005829745319414078,0.0026167674678117636,4.797225531215706e-16,5.041716103094379e-16,0.002490190586609496,0.027777777777777776
1025,0.999879329374005,0.05263159410249256,0.0005783107356858765,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0005783107356858765,0.0026167674678117636,4.777713879972535e-16,5.047252692936161e-16,0.002490190586609496,0.08333333333333333
1026,0.9488247578995118,0.15789478230747767,0.017442597995686922,0.01698615860295225,1.1354654112412527e-28,0.17792025802698577,0.017442597995686922,0.016572860628602245,4.781719244294879e-16,5.054133731936464e-16,0.0219327982684536,0.2222222222222222
1027,0.9489256530717485,0.05263159410249256,0.0011239748975830342,0.009172530663884126,1.0674552700775999e-28,0.06949237966041996,0.0011239748975830342,0.008722558225166956,4.775359790208976e-16,5.05220704101638e-16,0.004241010554914197,0.027777777777777776
1028,0.9293490636978464,0.0,0.0,0.0,0.0,0.0,0.0,0.0026167674678117636,4.772609940427198e-16,5.049624004837804e-16,0.0,0.0
1029,0.9593216898286668,0.05263159410249256,0.0010586817500055966,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0010586817500055966,0.0,4.820595842636534e-16,5.046808071954602e-16,0.002490190586609496,0.027777777777777776
1030,0.9490353261239697,0.0,0.0,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0,0.0026167674678117636,4.776414013016135e-16,5.049361466734408e-16,0.002490190586609496,0.08333333333333333
1031,0.9890865727998521,0.05263159410249256,0.007275522158628769,0.009784026017089853,6.209621583682432e-24,0.06033078425453991,0.007275522158628769,0.010928119376982124,4.771091723115917e-16,5.043918035574476e-16,0.019714432312458948,0.027777777777777776
1032,0.9385324413796526,0.1052631882049851,0.012172508226936597,0.006115020442589417,1.4702314038252076e-31,0.09857075042560834,0.012172508226936597,0.005233534935623527,4.76766294019943e-16,5.049724150420793e-16,0.004981778729160455,0.05555555555555555
1033,0.989092021139153,0.05263159410249256,0.005689831431748141,0.0669125561812192,1.0319799680919481e-10,0.054761559662840284,0.005689831431748141,0.06427450238662748,4.777596175484356e-16,5.050682626222467e-16,0.007938244798058566,0.08333333333333333
1034,0.9697165158435185,0.05263159410249256,0.028728984934072582,0.14484935854796518,9.698837522468738e-05,0.05533278096556174,0.028728984934072582,0.14289754016939293,4.777770173423402e-16,5.045601243576088e-16,0.015211570594330356,0.08333333333333333
1035,0.9486265997812391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.783732161628935e-16,5.049624004837804e-16,0.0,0.0
1036,0.9793992237327238,0.1052631882049851,0.005596555506637515,0.017079883530844026,1.135473652917146e-25,0.11608186946514922,0.005596555506637515,0.018360985066684796,5.467288182755969e-16,5.046363450973045e-16,0.028141440538409696,0.1111111111111111
1037,0.9594259145415873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799443152007463e-16,5.049624004837804e-16,0.0,0.0
1038,0.9394462489545999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776057487827307e-16,5.049624004837804e-16,0.0,0.0
1039,0.9282421427632382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774958912604313e-16,5.049624004837804e-16,0.0,0.0
1040,0.9285455345461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777570587552144e-16,5.049624004837804e-16,0.0,0.0
1041,0.9793917574899783,0.05263159410249256,3.115415898694884e-05,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,3.115415898694884e-05,0.003925151201717645,4.778938688994443e-16,5.050516422665074e-16,0.004601707038352175,0.05555555555555555
1042,0.9493298391317284,0.1052631882049851,0.037077180231473536,0.010767744660577174,4.317164657569722e-27,0.1100049830289736,0.037077180231473536,0.011775453605152936,4.4233005484824424e-16,5.046596347677671e-16,0.011146143885880156,0.1111111111111111
1043,0.979505466349089,0.05263159410249256,0.002998820992306602,0.006809903046471656,3.8440513745767666e-26,0.055303117172308874,0.002998820992306602,0.007501400075265978,4.778716926915268e-16,5.054737146125722e-16,0.006256667374126424,0.027777777777777776
1044,0.9287511589071721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.767475295363204e-16,5.049624004837804e-16,0.0,0.0
1045,0.9690145881302682,0.05263159410249256,0.015437165605808479,0.010276621354687028,4.2875957734701547e-26,0.056387412232404344,0.015437165605808479,0.01055429545263519,4.775985841617112e-16,5.049235490789633e-16,0.01913381134405051,0.08333333333333333
1046,0.9691147770362991,0.1052631882049851,0.0001245233600226847,0.01151061884363512,2.9125999694740917e-28,0.11483493218059321,0.0001245233600226847,0.011775453605152936,4.775349555036092e-16,5.056536802479647e-16,0.016685483910414883,0.1388888888888889
