,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank
0,0.0,0.029447487,0.317471605,0.006677316,5.32e-05,0.04819807469081316,0.283743695,0.019164242,0.014717878,0.022485217,0.006677316,0.002762521
1,1.4125307011025508e-06,0.017668953,0.255113812,4.92e-05,4.52e-06,0.03819907524797891,0.24424242,0.003874504,0.31498754,0.003550294,4.92e-05,0.005484416
2,3.1277465524413626e-06,0.07538384,0.344707375,0.023620409,0.0002285,0.05527018583668287,0.31137958,0.015929385,0.02868739,0.049704149,0.023620409,0.01470636
3,3.934906953071392e-06,0.06478315,0.370683814,0.011432419,0.000211313,0.058264527864070575,0.344370489,0.01359053,0.34216406,0.014201177,0.011432419,0.054114531
4,4.338487153386406e-06,0.002356825,0.011589564,5.42e-08,4.18e-23,0.0015022812357262526,0.010647848,2.1599999999504e-10,6.739999999990849e-08,0.00118231,5.42e-08,0.080330852
5,5.145647554016435e-06,0.058893868,0.317791245,0.0098868,5.51e-05,0.049985533024947675,0.288647218,0.027357668,0.026774897,0.04260356,0.0098868,0.007068803
6,5.246542604095189e-06,0.053004586,0.40729484,0.003199547,0.000290376,0.06290629403715205,0.382708006,0.001331308,0.45265957,0.003550294,0.003199547,0.010603205
7,5.347437654173943e-06,0.044759615,0.282510604,0.005017923,4.47e-06,0.04386184647730222,0.287175565,0.006806344,0.373997085,0.011834334,0.005017923,0.016128246
8,6.154598054803972e-06,0.020024642,0.296206659,0.001152632,2.38e-05,0.04441289116723975,0.269667347,0.003109333,0.200214282,0.007100589,0.001152632,0.00597192
9,6.356388154961479e-06,0.020024642,0.392586239,0.002474184,0.000233642,0.05879398627990863,0.35428799,0.000667865,0.268454099,0.002367546,0.002474184,0.009831324
10,6.961758455434001e-06,0.058893868,0.344313655,0.019034226,0.000267241,0.054225763889463936,0.31160778,0.025853467,0.04990317,0.04142011,0.019034226,0.006296922
11,8.07160400630029e-06,0.029447487,0.327733436,0.009360166,3.21e-05,0.04973381220056772,0.289655761,0.012260858,0.017877649,0.018934922,0.009360166,0.007921934
12,8.273394106457797e-06,0.045937459,0.136220858,0.002434438,6.42e-13,0.022366728095300093,0.118938253,0.006552246,0.002681647,0.04260356,0.002434438,0.001706263
13,1.1199350558741653e-05,0.060071713,0.0,0.0,0.0,0.003100264721005155,0.0,0.018460816,4.575000000000001e-19,0.061538453,0.0,0.0
14,1.2107406009450436e-05,0.048293178,0.40495183,0.00827709,0.000498032,0.06255941614693436,0.369286802,0.017270114,0.34866612,0.013017755,0.00827709,0.039082356
15,1.2309196109607943e-05,0.028269643,0.011923064,0.000279215,3.67e-31,0.0030387659972882343,0.014360357,1.749999999999995e-06,0.024488221,0.00118231,0.000279215,0.057534775
16,1.2611881259844204e-05,0.005890389,0.225496877,0.001887932,3.93e-07,0.033196465478544025,0.221836831,0.000610367,0.130639878,0.002367546,0.001887932,0.003006273
17,1.3015461460159218e-05,0.020024642,0.370575103,0.002523866,0.000151444,0.05548547938587249,0.331642536,0.004695271,0.243713096,0.009467461,0.002523866,0.004265657
18,1.584052286236432e-05,0.038870333,0.315561333,0.006220238,0.000112681,0.048500808705515965,0.28074081,0.023716961,0.011142348,0.035502972,0.006220238,0.001137509
19,1.917005951496319e-05,0.031803206,0.292454778,0.003189611,1.57e-05,0.04456220448254212,0.259440587,0.024965692,0.106117149,0.028402354,0.003189611,0.005118788
20,1.9270954565041943e-05,0.024736079,0.339679243,0.018954535,6e-05,0.05140655687872388,0.305062163,0.004873737,0.308851764,0.005917167,0.018954535,0.018809516
21,1.9573639715278204e-05,0.00353467,0.123038567,3.25e-07,1.16e-11,0.017960815399651744,0.105579382,1.7800000000000006e-21,8.895e-19,0.00118231,3.25e-07,0.109094787
22,1.9674534765356958e-05,0.060071713,0.195740678,0.004560845,8.84e-12,0.031964925476657274,0.167487866,0.0334919,0.0005986929999999999,0.060355032,0.004560845,0.000284377
23,2.007811496567197e-05,0.031803206,0.18675861,0.002831897,1.88e-11,0.028997356471188947,0.1657196,0.003330481,0.013595328,0.026035511,0.002831897,0.002031265
24,2.027990506582948e-05,0.047115304,0.196641102,0.003179674,2.11e-09,0.03133281046780582,0.202460316,0.006039714,0.013969512,0.044970404,0.003179674,0.002721895
25,2.0380800115908232e-05,0.031803206,0.334486986,0.310231278,0.000135863,0.05599949659836472,0.299699189,0.017975353,0.315884332,0.013017755,0.310231278,0.014828236
26,2.058259021606574e-05,0.089518093,0.364557533,0.034333427,5.53e-05,0.059026153515159226,0.325343253,0.036224841,0.333788174,0.073372787,0.034333427,0.006987552
27,2.1187960516538264e-05,0.068316713,0.371581631,0.008555311,4.94e-05,0.05840849437761838,0.367072479,0.006120389,0.113064903,0.009467461,0.008555311,0.069180831
28,2.1288855566617017e-05,0.027091769,0.293726483,0.002633168,1.16e-05,0.04446667829231759,0.282826519,0.005849528,0.134931761,0.009467461,0.002633168,0.025472066
29,0.00010089505007875363,0.031803206,0.377794446,0.001689202,8.46e-05,0.05714856180806095,0.347943351,6.899999999999995e-06,0.160753323,0.002367546,0.001689202,0.026690825
30,0.00010150042037922615,0.036514614,0.389867188,0.005047733,0.000217027,0.059366252120907195,0.354696063,0.006146042,0.330020148,0.005917167,0.005047733,0.025553317
31,0.00010230758077985618,0.048293178,0.218200893,0.018668762,6.31e-08,0.034830929256879126,0.252823887,0.003812582,0.037584638,0.022485217,0.018668762,0.05397803
32,0.00010321563623056497,0.016491079,0.269455121,0.00180844,0.000121612,0.04037310484812551,0.250765696,0.00100401,0.287720799,0.003550294,0.00180844,0.013000098
33,0.00010351832138080122,0.037692488,0.41571964,0.014737194,0.000584036,0.0637202823333001,0.379962425,0.000950934,0.363536581,0.005917167,0.014737194,0.020637655
34,0.00010361921643087998,0.048293178,0.413276724,0.001679265,3.52e-05,0.06326711562608944,0.384772199,5.61999999999504e-09,0.078996756,0.002367546,0.001679265,0.093009198
35,0.00010372011148095873,0.030625332,0.386347313,0.005147098,0.000121612,0.05842955947609313,0.352592109,0.000119862,0.146464924,0.00118231,0.005147098,0.046085346
36,0.00010442637683151001,0.032981051,0.079440533,0.000398453,1.3e-17,0.01324035070690051,0.072338668,0.008046186,0.004053653,0.029585805,0.000398453,0.003331275
37,0.00010472906198174627,0.060071713,0.392375321,0.004908622,0.000647361,0.061458209064374096,0.35677732,0.004069114,0.387069388,0.013017755,0.004908622,0.012675095
38,0.00010503174713198253,0.030625332,0.020680513,0.0004223,3.17e-29,0.004463944251005815,0.023177529,3.08999999999995e-07,0.020455356,0.005917167,0.0004223,0.07038009
39,0.00010513264218206128,0.034158925,0.265500333,0.005047733,1.48e-05,0.04076308126159737,0.253887179,0.013787351,0.316695479,0.011834334,0.005047733,0.014503234
40,0.00010593980258269131,0.018846797,0.386186541,0.000475957,0.000202272,0.05772433483090265,0.350674616,0.000122073,0.274692983,0.00118231,0.000475957,0.013365725
41,0.00010604069763277007,0.011779671,0.335972555,8.03e-05,1.88e-05,0.04976725847122511,0.297583327,5.7499999999999995e-05,0.128296659,0.00118231,8.03e-05,0.009262569
42,0.00010644427783308508,0.015313234,0.355274341,0.009997492,0.00010356,0.053048918318397094,0.314681281,0.001043816,0.03205504,0.002367546,0.009997492,0.008125061
43,0.00010735233328379386,0.027091769,0.288336929,0.003199547,0.00010375,0.043764355625029804,0.268017566,0.008269058,0.214033705,0.011834334,0.003199547,0.005606292
44,0.00010745322833387262,0.027091769,0.286659741,0.010941557,1.32e-05,0.043568128500805936,0.248123908,0.007179287,0.004781232,0.022485217,0.010941557,0.003128148
45,0.00010795770358426638,0.044759615,0.0,0.0,0.0,0.0022240934705695255,0.0,0.014786805,4.575000000000001e-19,0.046153855,0.0,0.0
46,0.00010805859863434514,0.027091769,0.080202928,0.001520282,1.35e-16,0.013034305274122663,0.070907171,0.008633067,0.002723223,0.026035511,0.001520282,0.000203127
47,0.00010826038873450265,0.08598453,0.215739959,0.003428086,8.38e-10,0.0363700329009469,0.189126783,0.016501052,0.032512375,0.080473376,0.003428086,0.000731255
48,0.00010886575903497517,0.004712544,0.077074462,0.0,5.47e-15,0.011268133112960139,0.068336118,2.2100000000000007e-21,2.6599999999999908e-05,0.0,0.0,0.062386655
49,0.00010916844418521144,0.036514614,0.260907784,0.022232978,3.36e-06,0.04050065683033737,0.251952851,0.002149553,0.032761831,0.023668638,0.022232978,0.019622022
50,0.00010937023428536894,0.035336769,0.403432547,0.00016892,8.59e-05,0.06109709337633176,0.36896401,0.000521908,0.187278764,0.00118231,0.00016892,0.022140791
51,0.0001098747095357627,0.097763094,0.354111891,0.026241951,9.03e-05,0.05785661440620937,0.312286951,0.048219792,0.342751112,0.079289954,0.026241951,0.003168774
52,0.00011017739468599897,0.08598453,0.312291994,0.011471271,7.98e-07,0.05070583675145683,0.328028456,0.002746652,0.061038034,0.015384628,0.011471271,0.069596022
53,0.00011058097488631398,0.018846797,0.177549146,0.000498811,2.01e-11,0.02686238303210939,0.157574354,4.089999999999995e-06,0.219373717,0.002367546,0.000498811,0.036944652
54,0.0001111863451867865,0.014135389,0.257794707,0.000158984,1.48e-05,0.03840201063273899,0.243367735,0.001764757,0.11919361,0.003550294,0.000158984,0.006215672
55,0.00011138813528694401,0.015313234,0.186511599,0.00092608,2.49e-11,0.02798549049461589,0.165916536,0.005162024,0.301010129,0.00828401,0.00092608,0.00069063
56,0.00011189261053733777,0.008246107,0.253536643,0.000884347,1.71e-05,0.037452941817427754,0.232273901,0.00334375,0.117479019,0.004733716,0.000884347,0.001218759
57,0.0001124979808378103,0.053004586,0.205002826,0.003905037,9.08e-11,0.03291174953553498,0.177617706,0.006456843,0.009313008,0.047337276,0.003905037,0.000934382
58,0.00011259887588788905,0.10718591,0.521035312,0.032028958,0.00021523,0.08315239852895148,0.484134415,0.000420622,0.123909152,0.002367546,0.032028958,0.162764471
59,0.00011290156103812531,0.018846797,0.186435014,0.001192378,1.1e-06,0.02818185066367294,0.163739947,0.011232434,0.001176599,0.018934922,0.001192378,0.000203127
60,0.00011330514123844032,0.011779671,0.242587437,6.88e-05,3.88e-05,0.03605015610950547,0.228551626,0.011427619,0.012223323,0.007100589,6.88e-05,0.001787513
61,0.00011532304224001541,0.020024642,0.000457827,1.18e-05,1.0999999999999999e-38,0.000876268283133514,0.000358092,0.011018275,0.010934469,0.020118344,1.18e-05,4.06e-05
62,0.00011552483234017291,0.015313234,0.315315817,0.002812024,0.00010337,0.04705140828946257,0.272539376,0.010204983,0.024654525,0.011834334,0.002812024,0.002478144
63,0.00011602930759056667,0.008246107,0.310050047,3.12e-05,0.000269598,0.045971726460439184,0.273762779,0.002963376,0.191633011,0.003550294,3.12e-05,0.002721895
64,0.00011633199274080294,0.012957515,0.085271879,4.37e-05,5.53e-16,0.01294626960803998,0.077892222,1.9899999999999996e-05,0.00806573,0.00118231,4.37e-05,0.060903832
65,0.00011643288779088169,0.017668953,0.246260955,0.000814792,5.04e-05,0.036950101371259876,0.235465966,0.002238012,0.321234739,0.004733716,0.000814792,0.011293835
66,0.0001166346778910392,0.030625332,0.207900951,0.004203132,3.74e-10,0.03206242433162642,0.178404958,0.007844764,0.005321719,0.026035511,0.004203132,0.001056258
67,0.00011673557294111796,0.06478315,0.26742638,0.005157034,1.74e-05,0.04280284561731043,0.252122621,0.042411044,0.039413979,0.055621316,0.005157034,0.001746888
68,0.0001168364679911967,0.055360305,0.328761326,0.031571284,6.78e-05,0.05177163090063763,0.286267497,0.048705564,0.005280143,0.052070992,0.031571284,0.021531411
69,0.00011693736304127546,0.030625332,0.000457827,9.79e-07,1.0999999999999999e-38,0.0014826676263713994,0.000358092,0.009155594,0.021453178,0.030769227,9.79e-07,0.0
70,0.00011724004819151172,0.027091769,0.170410149,0.000143085,3.25e-07,0.026278532287253093,0.147059057,0.009829651,0.022617304,0.026035511,0.000143085,0.000284377
71,0.00011734094324159048,0.031803206,0.322085697,0.00069456,2.38e-05,0.04888529426869207,0.312377673,3.979999999999999e-05,0.223734616,0.00118231,0.00069456,0.019053268
72,0.00011744183829166922,0.027091769,0.344354961,0.0,5.13e-05,0.05190342531245494,0.31835899,2.2100000000000007e-21,0.033011286,0.0,0.0,0.054997725
73,0.00011804720859214175,0.055360305,0.391515512,0.003656625,0.000374347,0.06080169683419579,0.359456729,0.014403777,0.452965154,0.009467461,0.003656625,0.014259482
74,0.00011834989374237801,0.035336769,0.380483988,0.000513716,5.47e-05,0.05770043077576195,0.347365398,0.003317212,0.279440953,0.004733716,0.000513716,0.005646917
75,0.00011915705414300804,0.023558206,0.275485077,0.007402679,1.64e-06,0.04165294312546853,0.266377936,0.001565724,0.340277345,0.003550294,0.007402679,0.015518866
76,0.0001194597392932443,0.063605276,0.22583517,0.004570782,1.9e-07,0.03659353821732139,0.215753731,0.017610902,0.005695902,0.057988159,0.004570782,0.003412526
77,0.00011976242444348056,0.011779671,0.370361817,0.002235708,0.000156575,0.05498199272194345,0.329436004,0.008073387,0.214498524,0.00828401,0.002235708,0.003493776
78,0.00011986331949355931,0.037692488,0.001031244,1.37e-05,3.8e-25,0.0019716043873032247,0.000895231,0.016619189,0.023448823,0.036686394,1.37e-05,0.000162501
79,0.00012026689969387432,0.023558206,0.221059456,0.000372618,1.77e-08,0.03352906155610505,0.235116932,0.002092055,0.147232831,0.007100589,0.000372618,0.005037538
80,0.0001207713749442681,0.009423952,0.351853375,0.00097775,0.000119331,0.05207133889563838,0.308064986,0.000588252,0.192684882,0.00118231,0.00097775,0.011537587
81,0.00012198211554521314,0.081273122,0.219301672,0.014083572,1.03e-10,0.03680300180194122,0.194011711,0.01338588,0.015757276,0.065088748,0.014083572,0.0033719
82,0.00012268838089576442,0.00353467,0.241323868,0.009678133,9.8e-08,0.03551980139163335,0.226161221,0.001760334,8.189999999999908e-06,0.00118231,0.009678133,0.071518005
83,0.00012309196109607943,0.07538384,0.29685657,0.019638364,8.04e-06,0.04797246266452376,0.299815207,0.006113047,0.060031481,0.029585805,0.019638364,0.036886558
84,0.0001231928561461582,0.062427431,0.254808927,0.005097415,2.77e-10,0.040796063375844266,0.231108385,0.009021888,0.10280729,0.036686394,0.005097415,0.002234392
85,0.00012349554129639445,0.023558206,0.316178164,0.003308849,0.000207971,0.047750101733782045,0.284020157,0.011408025,0.103262962,0.015384628,0.003308849,0.010278202
86,0.00012389912149670946,0.063605276,0.377602431,0.010284855,0.000322546,0.05929298643198187,0.343807008,0.027045407,0.40612613,0.026035511,0.010284855,0.018322012
87,0.00012440359674710324,0.016491079,0.377455972,0.0,0.000221747,0.05631460578322762,0.342626309,2.2100000000000007e-21,0.265389537,0.0,0.0,0.008612565
88,0.00012460538684726073,0.065960995,0.210975327,0.006011572,2e-11,0.034566853269080905,0.183386007,0.011210983,0.002357355,0.061538453,0.006011572,0.002275017
89,0.0001251098620976545,0.053004586,0.348891914,0.010382332,2.05e-05,0.05420058940621692,0.334147421,0.002605117,0.06544633,0.009467461,0.010382332,0.042300692
90,0.000125311652197812,0.015313234,0.325427563,0.011226138,3.63e-05,0.04862087216426017,0.286675605,0.013192155,0.00694318,0.009467461,0.011226138,0.00796256
91,0.00012541254724789076,0.032981051,0.12347544,0.011407081,5.74e-14,0.01990134631587883,0.112596217,0.000237512,0.0001812709999999999,0.023668638,0.011407081,0.030143976
92,0.00012581612744820577,0.012957515,0.35126415,0.0,0.000138523,0.0521873059739925,0.313391653,2.2100000000000007e-21,0.226170549,0.0,0.0,0.007475056
93,0.00020229457540790104,0.029447487,0.251856361,0.008326772,1.31e-06,0.03852999376023734,0.23295685,0.003617973,0.003887349,0.021301766,0.008326772,0.003737528
94,0.0002041106863093186,0.074205995,0.456086536,0.011808217,0.000133393,0.07130210023913439,0.421874695,0.007457933,0.075725562,0.020118344,0.011808217,0.078905311
95,0.00020471605660979112,0.043581741,0.165148492,0.000409383,9.58e-12,0.026452436889278074,0.138537778,0.006614167,0.001638092,0.043786982,0.000409383,0.000121876
96,0.00020481695165986988,0.017668953,0.258717671,0.00110295,3.71e-05,0.038775314427905286,0.243653319,0.008317622,0.147729248,0.007100589,0.00110295,0.010684455
97,0.00020532142691026363,0.058893868,0.22335241,0.008157852,1.04e-11,0.036018800543369506,0.197828595,0.018429502,0.004028707,0.057988159,0.008157852,0.001137509
98,0.00020602769226081493,0.008246107,0.152577909,0.010837622,9.79e-13,0.022756625482141718,0.134856347,8.89e-05,0.00023781399999999993,0.00118231,0.010837622,0.05048791
99,0.00020683485266144495,0.065960995,0.358809151,0.006140746,0.000157715,0.056449712311155184,0.318411597,0.032953318,0.324780749,0.049704149,0.006140746,0.008165686
100,0.00020703664276160245,0.032981051,0.314487626,0.00180844,7.9e-05,0.04790240505665118,0.270771965,0.012957694,0.031639281,0.026035511,0.00180844,0.001665637
101,0.0002071375378116812,0.015313234,0.000457827,9.48e-05,1.0999999999999999e-38,0.0006080689058437534,0.000358092,0.014779463,3.409999999999991e-05,0.015384628,9.48e-05,0.001503136
102,0.0002073393279118387,0.044759615,0.288334889,0.002891516,3.48e-06,0.04468190781993334,0.282260165,0.006422609,0.344689382,0.021301766,0.002891516,0.003615652
103,0.00020834827841262625,0.024736079,0.29408905,0.013466715,3.5e-06,0.04455982267992704,0.282553398,0.012693732,0.024072462,0.020118344,0.013466715,0.004915662
104,0.00020915543881325628,0.043581741,0.000457827,4.79e-05,1.0999999999999999e-38,0.0022248317193431207,0.000358092,0.027638658,0.0007774699999999999,0.043786982,4.79e-05,0.000121876
105,0.00021026528436412256,0.029447487,0.461642086,0.006190428,0.000168546,0.06949465416957275,0.412821243,0.001463996,0.032346071,0.005917167,0.006190428,0.125984351
106,0.0002112742348649101,0.021202516,0.269207747,0.000758154,0.000125792,0.04059236473388329,0.253728432,0.005893669,0.119761537,0.010650883,0.000758154,0.003778153
107,0.00021177871011530388,0.055360305,0.213766407,0.009984972,4.05e-11,0.03443741265044011,0.186003979,0.008417979,0.007234211,0.046153855,0.009984972,0.00199064
108,0.00021187960516538262,0.017668953,0.410894278,0.000769084,0.000203924,0.06129714178824552,0.373427478,0.000574983,0.319461941,0.002367546,0.000769084,0.011740713
109,0.00021268676556601265,0.020024642,0.235483944,0.022538823,9.75e-11,0.03582010758821486,0.206391929,0.001517072,0.007317363,0.014201177,0.022538823,0.004021905
110,0.00021298945071624893,0.027091769,0.190013137,0.001033394,8.93e-11,0.0291762497542897,0.162745348,0.013101705,0.013803208,0.027218932,0.001033394,0.0
111,0.00021319124081640642,0.023558206,0.341222925,8.95e-05,0.000175957,0.0513514303022804,0.303233323,0.000796131,0.235785398,0.002367546,8.95e-05,0.009628197
112,0.00021329213586648518,0.011779671,0.298009421,0.002961072,0.000146694,0.0443444120912977,0.2555559,0.010590664,0.002361513,0.00828401,0.002961072,0.00796256
113,0.00021359482101672143,0.038870333,0.392854464,0.0,0.00044248,0.06005347670047157,0.36052421,2.2100000000000007e-21,0.386589186,0.0,0.0,0.038564383
114,0.0002138975061669577,0.044759615,0.230952974,0.004024275,4.12e-11,0.03625853032703254,0.208112152,0.005944533,0.007400515,0.036686394,0.004024275,0.002234392
115,0.0002140992962671152,0.043581741,0.252900162,0.013738578,3.19e-10,0.03958191023294647,0.230346169,0.003060681,0.029851516,0.014201177,0.013738578,0.005890669
116,0.00021460377151750898,0.017668953,0.398458675,0.001013521,0.000241292,0.0595050779021413,0.358620094,0.003750661,0.341638125,0.002367546,0.001013521,0.005931294
117,0.00021480556161766648,0.051826741,0.3065407,0.000767096,4.05e-06,0.047728743536539456,0.321314068,1.5299999999999996e-05,0.090315387,0.002367546,0.000767096,0.034978387
118,0.00021531003686806025,0.162545108,0.533425054,0.262634634,0.00040664,0.09217822003223002,0.492798701,0.064492486,0.680988742,0.073372787,0.262634634,0.033394
119,0.00021591540716853276,0.005890389,0.146866256,0.001321552,6.23e-12,0.02162218219971329,0.125528449,9.07e-05,0.169648492,0.004733716,0.001321552,0.0
120,0.00021621809231876904,0.027091769,0.198892138,0.001987296,9.04e-11,0.03049811119251343,0.17482399,0.005990222,0.12486914,0.021301766,0.001987296,0.00138126
121,0.00021641988241892653,0.023558206,0.255289022,0.000844601,3.34e-05,0.03860054053294771,0.236309502,0.016527633,0.295814801,0.014201177,0.000844601,0.003046898
122,0.0002165207774690053,0.025913924,0.363875144,0.00412364,0.00032681,0.055017736766900235,0.325635135,0.000451141,0.319229116,0.003550294,0.00412364,0.015721993
123,0.00021682346261924155,0.023558206,0.34820123,0.00095589,0.000125792,0.05234828121910865,0.312508457,0.001525918,0.345229038,0.004733716,0.00095589,0.003331275
124,0.00021773151806995034,0.137810165,0.35074489,0.067946161,2.79e-05,0.06029780103239629,0.311924773,0.014556059,0.042277313,0.10059172,0.067946161,0.014868862
125,0.0002180342032201866,0.017668953,0.314612758,0.000387523,4.66e-05,0.04699230337240583,0.281522017,1.469999999999995e-06,0.284679936,0.00118231,0.000387523,0.014340733
126,0.0002193458388712104,0.027091769,0.334661209,0.00968807,1.87e-05,0.05061167101967686,0.291855484,0.002370701,0.019706989,0.018934922,0.00968807,0.005890669
127,0.0002197494190715254,0.032981051,0.25972659,0.027986002,6.71e-07,0.04021887787702925,0.246636858,0.008086479,0.017711345,0.026035511,0.027986002,0.061615181
128,0.00022005210422176166,0.06478315,0.45434396,0.009998088,0.000618913,0.07090212745710624,0.417354012,0.007177562,0.277771264,0.009467461,0.009998088,0.028275212
129,0.00022045568442207667,0.047115304,0.255425452,0.039771067,9.6e-07,0.040592999947936456,0.254228251,0.005892873,0.033676501,0.035502972,0.039771067,0.028843966
130,0.00022075836957231295,0.029447487,0.126178841,0.000210653,3.23e-16,0.01990894787743784,0.120636984,2.869999999999504e-08,0.007608395,0.00118231,0.000210653,0.159390539
131,0.00022156552997294298,0.031803206,0.099137602,0.000984705,4.16e-16,0.016079692502620146,0.089920516,0.005406525,0.002548604,0.028402354,0.000984705,0.001787513
132,0.00022176732007310048,0.060071713,0.336504541,0.005792969,7.35e-06,0.05269459992089214,0.333536435,3.9099999999999995e-05,0.070700696,0.004733716,0.005792969,0.038927167
133,0.00022207000522333673,0.023558206,0.275637486,0.001132759,0.000171396,0.04171908441362753,0.259316499,0.012129099,0.015798852,0.013017755,0.001132759,0.010562579
134,0.0002225744804737305,0.062427431,0.356275191,0.021347637,3e-05,0.056017911803883845,0.330230609,0.002437045,0.045899824,0.015384628,0.021347637,0.053417807
135,0.0002232807458242818,0.027091769,0.270037128,0.006915791,3.91e-06,0.041047716177302,0.234197751,0.008580168,0.014551575,0.026035511,0.006915791,0.000406253
136,0.00022358343097451805,0.048293178,0.354526768,0.003279039,0.000940475,0.05544749458583054,0.321077652,0.007659089,0.325813495,0.011834334,0.003279039,0.022100166
137,0.00022378522107467555,0.030625332,0.169125468,0.002503993,2.19e-11,0.026331100001416273,0.150381358,0.004640559,0.003413384,0.026035511,0.002503993,0.002884397
138,0.0002238861161247543,0.058893868,0.291164272,0.0308647,6.88e-07,0.04637356587148024,0.298547209,0.005428242,0.063715108,0.030769227,0.0308647,0.029859599
139,0.0002253995418759356,0.021202516,0.310528215,0.001540155,0.000122942,0.046680105168479466,0.268081281,0.013652539,0.027315384,0.018934922,0.001540155,0.001056258
140,0.00022550043692601436,0.038870333,0.354874524,0.006051318,0.000128452,0.05429371678809582,0.308431955,0.034849259,0.016588795,0.035502972,0.006051318,0.002518769
141,0.00022590401712632938,0.021202516,0.341348465,0.0,4.48e-05,0.05111859584218971,0.310103268,2.2100000000000007e-21,0.192538535,0.0,0.0,0.012512594
142,0.00022691296762711693,0.020024642,0.481713712,0.00030505,0.000320425,0.07194196285876023,0.430221129,0.001008432,0.205787951,0.00118231,0.00030505,0.005646917
143,0.00022731654782743194,0.020024642,0.007262452,3.34e-05,1.98e-34,0.0018774066447363297,0.007161847,9.419999999999503e-08,0.00010809699999999991,0.003550294,3.34e-05,0.062760814
144,0.00022812370822806197,0.029447487,0.051214667,0.000277228,1.03e-19,0.008884862003028056,0.04697914,0.00599062,0.011599684,0.028402354,0.000277228,0.000243752
145,0.000229334448829007,0.008246107,0.198330416,0.000263317,9.01e-11,0.029308215223749667,0.173389592,0.000382143,0.139192047,0.003550294,0.000263317,0.004956287
146,0.00022993981912947952,0.029447487,0.289161936,0.003010754,2.28e-05,0.04394631994300175,0.289489432,0.003352596,0.340706824,0.005917167,0.003010754,0.011293835
147,0.0002304442943798733,0.022380361,0.35115928,0.007472234,0.000230066,0.052916694761967496,0.306601378,0.011459464,0.002070481,0.018934922,0.007472234,0.00735318
148,0.00023064608448003081,0.014135389,0.149279367,0.001083077,3.44e-12,0.022444872428221116,0.133029273,1.0699999999999994e-05,0.002211839,0.00118231,0.001083077,0.068780266
149,0.00023094876963026707,0.008246107,0.39872519,0.001828313,0.000172916,0.05895878481338884,0.35450067,0.000482101,0.126480207,0.002367546,0.001828313,0.008978192
150,0.00030339141558681217,0.041226051,0.408626142,0.004819194,0.000223746,0.062396839362134575,0.378121866,0.003932002,0.43994981,0.003550294,0.004819194,0.021084533
151,0.0003035932056869697,0.032981051,0.414484878,0.00626992,0.000270652,0.06285219080555327,0.375323643,0.008776945,0.195669618,0.011834334,0.00626992,0.039925331
152,0.0003037949957871272,0.05418246,0.356271894,0.004789384,4.54e-05,0.05528140461716508,0.323210659,0.006200135,0.076282264,0.018934922,0.004789384,0.011496961
153,0.0003038958908372059,0.045937459,0.207660104,0.001321552,1.65e-06,0.03285628684582873,0.197702353,0.012686833,0.028146903,0.04142011,0.001321552,0.000853131
154,0.0003062164769890173,0.030625332,0.39779852,0.0,0.000171206,0.06007088856788783,0.371716056,2.2100000000000007e-21,0.200986347,0.0,0.0,0.031728363
155,0.00030631737203909605,0.055360305,0.355504478,0.00858512,2.43e-05,0.05528110251536342,0.331169664,0.005049593,0.415280733,0.011834334,0.00858512,0.013365725
156,0.00030641826708917476,0.028269643,0.400561405,0.000268285,9.73e-05,0.06028210574342921,0.359396867,0.008742358,0.166158193,0.003550294,0.000268285,0.026365823
157,0.0003065191621392535,0.015313234,0.266913138,0.000128181,4.37e-05,0.03983533263071923,0.255015612,0.004663293,0.307255665,0.003550294,0.000128181,0.005321915
158,0.0003081334829405136,0.022380361,0.361900832,0.003477769,0.000173676,0.05438002587235841,0.317967707,0.009024586,0.119534948,0.014201177,0.003477769,0.005159414
159,0.00030883974829106484,0.020024642,0.0,0.0,0.0,0.0008087365264171991,0.0,0.022730334,4.575000000000001e-19,0.021301766,0.0,0.0
160,0.0003092433284913799,0.034158925,0.403383376,0.007164204,0.000360012,0.06138023778976992,0.361618549,0.00456183,0.183743147,0.018934922,0.007164204,0.002559394
161,0.00030934422354145864,0.047115304,0.494039618,0.010224044,0.00050888,0.0756365928677914,0.446614425,0.009521637,0.200871598,0.009467461,0.010224044,0.036165052
162,0.00030994959384193115,0.028269643,0.273343274,0.010063669,8.68e-06,0.04165834294508895,0.258516506,0.00634649,0.069712436,0.01656805,0.010063669,0.007475056
163,0.0003118665997934275,0.023558206,0.078909828,0.001490472,8.3e-18,0.012641431884433552,0.070896274,0.013009796,0.0004614929999999999,0.022485217,0.001490472,0.002843771
164,0.0003122701799937425,0.030625332,0.311351057,0.002166153,9.67e-05,0.047327804428880835,0.266619691,0.023247067,4.6599999999999906e-05,0.030769227,0.002166153,0.006378173
165,0.00031287555029421504,0.06478315,0.373315719,0.010784362,0.000242054,0.058667703725466,0.356778813,0.009510713,0.257534597,0.018934922,0.010784362,0.015762618
166,0.00031348092059468755,0.030625332,0.307252961,0.004650274,2.19e-05,0.04670108523830143,0.265877824,0.012274348,0.02623441,0.022485217,0.004650274,0.004996912
