,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
17,0.9798042917595616,0.018038331,0.019659412,0.7725790703332718,0.001019177,0.001119219,0.011858375,0.022046179,0.022046179,0.000520423,0.000594891,0.684580655
18,0.9796070980063045,0.029312289,0.019212403,0.7016122292712363,0.000397667,0.00053748,0.018076823,0.022698246,0.022698246,3.34e-05,0.000659393,0.619903599
19,0.969306802397327,0.016910936,0.005884921,0.6805966322599664,0.000478277,0.000581011,0.009926493,0.006123952,0.006123952,1.12e-05,4.92e-05,0.590344004
20,0.9790975630727349,0.016910936,0.009541924,0.694891214194483,5.79e-05,9.39e-05,0.010617716,0.011097225,0.011097225,1.12e-05,0.000156584,0.613510255
21,0.9792905182703948,0.040586246,0.02603945,0.7177683472508195,0.002048948,0.002143694,0.02391155,0.029833766,0.029833766,0.000114541,0.001130682,0.638235838
22,0.9795034552301556,0.011273957,0.007295017,0.6811502252959357,9.97e-06,2.78e-05,0.009105907,0.008624662,0.008624662,1.05e-05,9.51e-05,0.600301209
23,0.9696036022071168,0.02367531,0.031953758,0.7884178249813414,0.00076184,0.000816724,0.017136596,0.036402647,0.036402647,0.001212468,0.001601183,0.704159694
24,0.9797023645892496,0.037204059,0.045949054,0.8215436618985017,0.004651232,0.004909058,0.03144928,0.050037944,0.050037944,0.009649354,0.002969391,0.754309742
25,0.9786929828491894,0.027057497,0.020548307,0.7148953511902142,3.63e-05,5.3e-05,0.01829296,0.024614772,0.024614772,7.23e-05,0.00076479,0.63628109
26,0.9797991449420509,0.018038331,0.010150711,0.7002043039137971,2.47e-05,4.04e-05,0.014551302,0.012253284,0.012253284,3.96e-05,0.000190338,0.618205447
27,0.9594250136945713,0.034949267,0.036902204,0.7810812610627392,0.000514296,0.000508407,0.022808007,0.041333453,0.041333453,0.000820169,0.002104176,0.695749249
28,0.9786793589204843,0.014656144,0.010748013,0.699931196015445,4.95e-06,6.38e-06,0.011553387,0.012849888,0.012849888,1.12e-05,0.000211275,0.615627428
29,0.9691087003821562,0.02367531,0.01343934,0.7096451475591546,6.94e-05,0.000113328,0.015821184,0.0153022,0.0153022,3.23e-05,0.000300472,0.616246337
30,0.9789868560372573,0.03156708,0.043427888,0.7828090735177484,0.000278647,0.000273843,0.021655245,0.045528276,0.045528276,0.000679693,0.002565987,0.701577825
31,0.9787842127125181,0.019165727,0.014263512,0.6929043961216856,1.68e-06,2.33e-06,0.013242497,0.017574377,0.017574377,3.49e-06,0.000395222,0.612445638
32,0.9794928588411628,0.01578354,0.02799593,0.7794094085936564,0.000222633,0.000218031,0.011985211,0.029908813,0.029908813,0.000418541,0.001082672,0.693179954
33,0.9897903287464088,0.012401353,0.009001213,0.6961427880934695,1.05e-05,1.83e-05,0.009802227,0.010510829,0.010510829,7.02e-06,0.000139932,0.61236712
34,0.9790886822895789,0.01578354,0.029809272,0.7833053011411925,0.000646517,0.000701253,0.010502488,0.031375177,0.031375177,0.000243479,0.0011836,0.695317398
35,0.9894829325476262,0.009019166,0.018664976,0.7780256695776666,0.000215662,0.00027184,0.008082525,0.020139306,0.020139306,0.000450548,0.000477574,0.689538345
36,0.9688033225431818,0.028184893,0.019316667,0.7710537743495047,0.001092817,0.001242741,0.021762794,0.021858049,0.021858049,0.001698896,0.000592353,0.680128459
37,0.9795961988633405,0.030439684,0.011304732,0.7004060201421359,0.000934926,0.001106527,0.024156967,0.012790308,0.012790308,0.002298172,0.000208829,0.619358076
38,0.9797884476350677,0.013528749,0.009156217,0.7037216185489295,0.000125203,0.000166115,0.013527798,0.010561622,0.010561622,0.001165796,0.000140548,0.623296053
39,0.9793042431170903,0.03945885,0.03197281,0.7902694000028687,0.002888036,0.003160758,0.018338972,0.027766862,0.027766862,0.002842139,0.000828324,0.710759598
40,0.979287591648673,0.030439684,0.027733773,0.7945092679596687,0.001199747,0.001288854,0.014104614,0.024201288,0.024201288,0.001872587,0.000629039,0.707447457
41,0.9692997381379985,0.006764374,0.003946658,0.6855679272319283,3.95e-06,6.84e-06,0.006976448,0.004967791,0.004967791,8.82e-06,3.07e-05,0.603768334
42,0.969596739783769,0.012401353,0.007192539,0.679743404273703,1.55e-05,2.88e-05,0.00934073,0.008301074,0.008301074,9.5e-06,8.93e-05,0.586992006
