,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality
3096,0.02108958571487667,0.006374318309386856,1.85993116474852e-23,0.9403732023590259,0.5880704706097295,0.0063742638842501816,0.0,0.002645895734531464,0.6137578094957805,0.09735911444932281,0.0,0.0
3097,0.021089888399996367,0.008601490008388602,1.85993116474852e-23,0.9502334840282041,0.7087501390035782,0.008601434998186549,0.0,0.0510801017154785,0.7098239024858819,0.09283282055773927,0.0,0.0
3098,0.021089989295036266,0.00668151440580089,1.85993116474852e-23,0.9430522222842365,0.7913672157958427,0.006681460266005567,0.0,0.020630492901537782,0.7587371246481933,0.02014605892722236,0.0,0.0
3099,0.021090493770235762,0.008524690984285094,1.85993116474852e-23,0.9536566761548623,0.7938896231122726,0.008524636433505737,0.0,0.06732713811998657,0.7706993004775018,0.1055817721962489,0.0,0.0
3100,0.021090897350395356,0.006758313429904399,1.85993116474852e-23,0.9571821919592194,0.6887219765691371,0.006758258830686378,0.0,0.03353147372399008,0.7408281640031783,0.01357669188573681,0.0,0.0
3101,0.021091099140475154,0.006988710502214924,1.85993116474852e-23,0.9536101653922718,0.6218024610223097,0.006988656647760952,0.0,0.017183899729222126,0.6451492387493794,0.026715425968707917,0.0,0.0
3102,0.021091401825594852,0.00867828880209066,1.85993116474852e-23,0.9516753176685084,0.69274541872437,0.008678235685899502,0.0,0.01178466515900527,0.7580987703923497,0.04565710093832459,0.0,0.0
3103,0.02109160361567465,0.008524690984285094,1.85993116474852e-23,0.9471823780022698,0.7868604125689609,0.008524636433505737,0.0,0.05763131787802432,0.7594912104290751,0.08441636648308937,0.0,0.0
3104,0.02109180540575445,0.008063896839664044,1.85993116474852e-23,0.9475172554929211,0.6761940441341003,0.00806384292238873,0.0,0.03828520609853202,0.707738055410254,0.04565710093832459,0.0,0.0
3105,0.02109190630079435,0.006374318309386856,1.85993116474852e-23,0.9440661569087087,0.7471896141055351,0.0063742638842501816,0.0,0.04163716366582966,0.7337729431836802,0.02627746816594221,0.0,0.0
3106,0.02109251167103374,0.006451117333490364,1.85993116474852e-23,0.9422336328626445,0.6919971997893335,0.006451062448930993,0.0,0.03749765171077369,0.6783824985984708,0.01937963277238238,0.0,0.0
3107,0.02109261256607364,0.006604715381697382,1.85993116474852e-23,0.9539729493404773,0.7570769314567959,0.006604661701324756,0.0,0.08190659713216517,0.7665274765696325,0.05562064095124435,0.0,0.0
3108,0.021092814356153438,0.007065509526318432,1.85993116474852e-23,0.9453591561087236,0.7113938866686729,0.007065455212441763,0.0,0.009982144926634514,0.6785996389789409,0.048941784459067376,0.0,0.0
3109,0.021092915251193337,0.006604715381697382,1.85993116474852e-23,0.9451452066008074,0.6071881011065002,0.006604661701324756,0.0,0.002037235474362107,0.6193219165254008,0.10236716192394862,0.0,0.0
