Rank,Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
1178,0.99956827,0.989181632,0.989687217,0.010701329,0.010310058,0.020596003,0.989387458,0.020613861,0.989692767,0.030586224,0.989687217
1179,0.999568169,0.9891893,0.000914109,0.030482302,0.02100261,0.999176293,0.02070729,0.999268007,0.989693473,0.001126089,0.000914109
1180,0.999567867,0.989292617,0.988777851,0.020395928,0.03059248,0.969208757,0.021296013,0.999286975,0.011214885,0.020589949,0.988777851
1181,0.999567766,0.989383422,0.998972082,0.000416293,0.020298262,0.001022067,0.989698719,0.99997972,0.989895364,0.010912704,0.998972082
1182,0.999567665,0.989393916,0.988983273,0.020890314,0.011219123,0.998875525,0.020809194,0.999989406,0.000103821,0.000110278,0.988983273
1183,0.999567564,0.989487445,0.99997407,0.010524359,0.011217912,0.978783089,0.000706265,0.010096766,0.978904668,0.02110966,0.99997407
1184,0.999567463,0.01090201,0.000403782,0.021308524,0.010697899,0.020593178,0.999792156,0.988888331,0.000416293,0.998973494,0.000403782
1185,0.999567362,0.010903624,0.989195556,0.000725334,0.020293419,0.999772684,0.000316911,0.988987208,0.000507199,0.021008563,0.989195556
1186,0.999567261,2.14E-05,2.17E-05,0.020897982,0.010315507,0.989188392,0.999775206,0.988989327,0.000509217,0.020692055,2.17E-05
1187,0.99956716,0.000117038,1.23E-05,0.02079295,0.020612852,0.000808976,0.020300078,0.989074684,0.000605975,0.999073986,1.23E-05
1188,0.999567059,0.000123596,0.010718381,0.010596096,0.030387158,0.020614164,0.989477558,0.9890765,0.000610112,0.020892634,0.010718381
1189,0.999566959,0.000213494,0.010504786,0.030579565,0.030282328,0.979399759,0.000727251,0.010505997,0.000727453,0.030578254,0.010504786
1190,0.999488664,0.000219447,0.010310866,0.020497227,0.02079295,0.969406814,0.010622732,0.989192025,0.000910578,0.989578352,0.010310866
1191,0.999488563,0.978997087,0.979499545,0.000422145,0.020405816,0.001023075,0.021099671,0.989886586,0.000917338,0.011002097,0.979499545
1192,0.999488462,0.978998702,0.000717464,0.010618192,0.010614358,0.968802554,0.000515977,1.01E-07,0.001018233,0.020698714,0.000717464
1193,0.99948826,0.000514766,0.000417201,0.020808589,0.010796978,0.989179715,0.999177605,9.18E-06,0.001110652,0.03047413,0.000417201
1194,0.999488059,0.979196153,0.989694482,0.010712529,0.011000281,0.988791774,0.000712722,0.978682396,0.979805862,0.999986985,0.989694482
1195,0.999487958,0.979404804,0.020794766,0.010518205,0.021188761,0.999078627,0.999284352,0.978700456,0.030273954,0.000620303,0.020794766
1196,0.999487857,0.001026203,0.989684493,0.02132275,0.030371015,0.989297157,0.00051517,0.000113002,0.030287171,0.999280518,0.989684493
1197,0.999487756,0.001113881,2.06E-05,0.030497033,0.021196026,0.010496613,0.989485326,0.978793279,0.030372125,0.020589243,2.06E-05
1198,0.999487655,0.001123567,0.999880036,0.030286162,0.001118926,0.020608514,0.011019048,0.978793683,0.030490677,0.030283237,0.999880036
1199,0.999487554,0.968898908,0.000418109,0.030588444,0.011002097,0.969108871,0.999080342,0.978888625,0.030597121,0.01029785,0.000418109
1200,0.999487352,0.969096663,0.010191002,0.010396525,0.020693972,0.989398254,0.021306808,0.978891248,0.998860996,0.021099166,0.010191002
1201,0.999487252,0.030589251,0.000117644,0.000420329,0.020281211,0.989889714,0.999573416,0.978898513,0.998861501,0.010292301,0.000117644
1202,0.999487151,0.969725037,0.020181224,0.000611121,0.021011085,0.000918851,0.989292819,0.00031005,0.020290291,0.020685598,0.020181224
1203,0.99948705,0.02049642,0.010512958,0.000112498,0.030488961,0.000917035,0.01010393,0.00031681,0.020389067,0.030594599,0.010512958
1204,0.999486949,0.020501363,0.000416495,0.021113494,0.020694981,0.001021663,0.01009606,0.978998601,0.02049642,0.021319824,0.000416495
1205,0.999486848,0.999175385,0.999881247,0.030280815,0.020401982,0.979195043,0.999788524,0.00040812,0.020793455,0.021112182,0.999881247
1206,0.999486747,0.020703154,0.001009455,0.030374748,0.021302672,0.979697803,0.030594397,0.00041256,0.999468889,0.0305948,0.001009455
1207,0.999486646,0.999369204,0.999370819,0.010918052,0.020295538,0.999883264,0.000521325,0.979090516,0.999568169,0.011111468,0.999370819
1208,0.999486545,0.02080193,0.979392495,0.020297354,0.021300755,0.020687918,0.999078627,0.979109484,0.02100261,0.010615468,0.979392495
1209,0.999486444,0.999474539,0.98969882,0.020283531,0.021200263,0.989091432,0.020797692,0.000513556,0.021200869,0.000418109,0.98969882
1210,0.999486343,0.999873478,0.00061435,0.000628879,0.021088068,0.00021985,0.01060558,0.000529194,0.021303882,0.989385239,0.00061435
1211,0.999486243,0.999998587,0.989184357,0.020199586,0.01071828,0.968794079,0.000111489,0.979196153,0.030478973,0.020706988,0.989184357
1212,0.999486142,0.010096766,0.999467274,0.020405211,0.030586325,0.000808573,0.989693876,0.979291196,0.010098179,0.000217429,0.999467274
1213,0.999486041,0.010198368,0.010809489,0.010497925,0.030580171,0.010497925,0.999779343,0.979301891,0.010496512,0.00112165,0.010809489
1214,0.99948594,0.988998003,0.979604677,0.030384939,0.021100276,0.999987287,0.010192314,0.979309458,0.010518911,0.021092306,0.979604677
1215,0.999485839,0.010392591,0.989092139,0.010602049,0.020185966,0.988984685,0.000204312,0.979401374,0.010603966,0.020280101,0.989092139
1216,0.999485738,0.010397736,0.999085387,0.020702346,0.021317402,0.999877715,0.999998386,0.001009757,0.989284747,1.09E-05,0.999085387
1217,0.999485637,0.989084874,0.989400171,0.010594885,0.010712125,0.989902931,0.020190203,0.979817465,0.010703246,0.010618394,0.989400171
1218,0.999485435,0.010698,0.020506307,0.020796885,0.020606294,0.000406708,0.020895258,0.968599956,0.010703549,0.020896367,0.020506307
1219,0.999485335,0.010706374,0.99886937,0.010702944,0.021210555,0.010408128,0.999086597,0.968998492,0.010712932,0.999285764,0.99886937
1220,0.999485234,0.98948351,0.999086496,0.010717674,0.021000088,0.000319333,0.030370511,0.969108467,0.010800913,0.020500355,0.999086496
1221,0.999485133,0.011122364,0.99957957,0.010406312,0.020390076,0.01071152,0.999889621,0.969304406,0.989588643,0.01041842,0.99957957
1222,0.999485032,0.978685826,0.968700044,0.030571796,0.020390984,0.979389065,0.010494898,0.969524054,0.011017736,0.021314376,0.968700044
1223,0.999484931,0.000104527,0.989885173,0.011121053,0.020690542,0.988877232,0.011109046,0.96962505,0.989902931,0.020290896,0.989885173
1224,0.99948483,0.000119359,0.010909577,0.021100276,0.030580877,0.988880562,0.020998877,0.020500657,0.000303492,0.989192025,0.010909577
1225,0.999484729,0.978786318,0.969624243,0.030596011,0.020691248,0.000208449,0.989797395,0.020683883,0.000430923,0.020794665,0.969624243
1226,0.999484628,0.000220859,0.979304212,0.030375253,0.021215196,0.999083873,0.021197136,0.999368094,0.97910222,0.020889507,0.979304212
1227,0.999484527,0.978896192,0.979614565,0.020185562,0.021093718,0.968803664,0.000716859,0.99938676,0.000520517,0.020407834,0.979614565
1228,0.999484426,0.000306418,0.999972657,0.021087664,0.011006839,0.97879338,0.010295328,0.999669266,0.000612836,0.011124685,0.999972657
1229,0.999484326,0.000406002,0.989692867,0.010502768,0.020609826,0.989183449,0.021203996,0.988877232,0.97930744,0.020201604,0.989692867
1230,0.999484225,0.979104541,0.999367792,0.001114184,0.030480789,0.01030239,0.000216622,0.010294218,0.000710301,0.00011391,0.999367792
1231,0.999484124,0.000527782,0.979495004,0.021117731,0.010498228,0.988778153,0.9891893,0.988986804,0.000824817,0.02119875,0.979495004
1232,0.999484023,0.000608195,0.999486545,0.021313468,0.030286162,0.000308234,0.989595806,0.010395617,0.000926014,0.020498337,0.999486545
1233,0.999483922,0.00082855,0.010203312,0.020396534,0.989679953,0.999277693,0.999572911,0.98909234,0.001032358,0.020987072,0.010203312
1234,0.999483821,0.000920263,0.020399863,0.030376464,0.020709106,0.998979649,0.000423356,0.010495403,0.979710819,0.02079295,0.020399863
1235,0.99948372,0.97960165,0.989277684,0.010502163,0.020299977,0.999873478,0.030293023,0.010497521,0.001113074,0.020485523,0.989277684
1236,0.999483619,0.97970083,0.999998587,0.021213884,0.020396836,0.010617889,0.000213797,0.010515683,0.030293528,0.011216398,0.999998587
1237,0.999483518,0.001114991,0.989598833,0.021201878,0.010909375,0.010316112,0.010601241,0.989298772,0.030475139,0.020999785,0.989598833
1238,0.999483417,0.001115193,0.001113276,0.030285355,0.030592984,2.62E-06,0.001125787,0.98958834,0.969721304,0.999872771,0.001113276
1239,0.999483317,0.968895175,0.989595201,0.030573007,0.011111266,0.999688234,0.989596311,0.989594798,0.020204833,0.020598929,0.989595201
1240,0.999483216,0.969303699,0.000719583,0.00082855,0.020801022,1.94E-05,0.020701539,0.989679953,0.020288879,8.27E-06,0.000719583
1241,0.999483115,0.998862409,0.000516583,0.030280109,0.020395928,0.989275969,0.001015508,0.989781554,0.020394213,0.030381105,0.000516583
1242,0.999483014,0.020292511,0.989075592,0.010718381,0.02121681,0.999287076,0.020900101,0.989796991,0.030269414,0.030480083,0.989075592
1243,0.999482913,0.998981162,0.999385852,0.000508511,0.000611525,0.010803233,0.000105234,0.989798,0.020600543,0.021090994,0.999385852
1244,0.999482812,0.999083268,0.999270327,0.01030683,0.010900395,0.000113002,0.000610112,0.989884164,0.999264576,0.010705769,0.999270327
1245,0.999482711,0.999084277,0.989076197,0.011217206,0.010614156,0.000424465,0.01090998,8.17E-06,0.020683479,0.010596399,0.989076197
1246,0.99948261,0.02048411,0.999887906,0.000523645,0.020394213,0.999973162,0.000418109,1.83E-05,0.0207084,0.020408641,0.999887906
1247,0.999482509,0.020497529,0.010402075,0.020889002,0.030478468,0.969712526,0.989699325,0.978783089,0.999486444,0.011121759,0.010402075
1248,0.999482409,0.020591059,0.979590552,0.000707375,0.020593582,0.979309559,0.021111778,0.000203707,0.020994034,0.989489867,0.979590552
1249,0.999482308,0.020593178,0.000313582,0.01120863,0.011212464,0.979700023,0.030576236,0.000208449,0.021005334,0.030475845,0.000313582
1250,0.999482106,0.020701741,0.000124706,0.011025001,0.020898184,0.0004171,0.011019855,0.000209155,0.99968884,0.030271634,0.000124706
1251,0.999480592,0.999572911,0.010205531,0.021289656,0.020808589,0.979300479,0.021001702,0.0002255,0.021210252,0.010099491,0.010205531
1252,0.999480492,0.99988619,0.999369003,0.010896965,0.000626558,0.999770968,1.78E-05,0.000316104,0.999889823,0.010622228,0.999369003
1253,0.999480391,0.999983857,0.010513564,0.02080647,0.010720096,0.989491784,0.010598719,0.000406102,0.021289051,0.02101048,0.010513564
1254,0.99948029,0.999985673,0.99896744,0.000616267,0.010307536,0.989701242,0.020605386,0.000509116,0.030475744,0.020998877,0.99896744
1255,0.999480088,0.988773008,0.979096973,0.02088537,0.020496722,0.968911722,0.989692867,0.000831678,0.988986804,0.020793455,0.979096973
1256,0.999479382,0.989091331,0.000320846,0.011002097,0.020501464,0.989482199,0.021091095,0.979708801,0.988987208,0.021113695,0.000320846
1257,0.999478978,0.010515683,0.999389282,0.021303378,0.011114999,0.969415491,0.989679953,0.001126291,0.010899084,0.010710914,0.999389282
1258,0.999478675,0.010519012,0.01049964,0.020997263,0.020407834,0.010090713,0.020805663,0.979803037,0.011000584,0.011218921,0.01049964
1259,0.999478373,0.011116714,0.98898065,0.000827137,0.021302773,0.999486142,0.030285658,0.998864729,0.011106625,0.000410239,0.98898065
1260,0.999477666,0.000313279,0.9793029,0.001125686,0.010807975,0.988880864,0.021106935,0.999071766,0.011200053,0.010597004,0.9793029
1261,0.999477566,0.000315297,0.010297951,0.030282429,0.010511344,0.988987107,0.020994942,0.020484211,0.011202979,0.021307414,0.010297951
1262,0.999477364,0.978996381,0.010523956,0.021200869,0.021297829,0.979308853,0.02109846,0.999266191,0.011221241,0.020906053,0.010523956
1263,0.999476859,0.978998601,0.010595289,0.010093639,0.020201806,0.969607393,0.020501767,0.020687212,0.989885173,0.000924804,0.010595289
1264,0.999476758,0.000418714,0.010198368,0.030580171,0.020890314,0.001021461,0.020500052,0.999985269,0.000211375,0.021196631,0.010198368
1265,0.999476658,0.000509116,0.000222675,0.000230848,0.021306102,0.989076903,0.989902729,0.988878947,0.000420329,0.021190376,0.000222675
1266,0.999476153,0.00051295,0.979499746,0.000527782,0.010898276,0.000625852,0.98947897,0.010407523,0.000709494,0.000429308,0.979499746
1267,0.999476052,0.000513556,0.999870653,0.000116332,0.010712932,0.999585624,0.999087405,0.989191016,0.000711007,0.020786997,0.999870653
1268,0.999475346,0.000526975,0.989276373,0.02121681,0.020297051,0.020501363,0.000928638,0.989285554,0.000714337,0.020486229,0.989276373
1269,0.999474841,0.979203014,0.010898276,0.021206014,0.021101891,0.998871287,0.0304708,0.000110278,0.001136482,0.000321452,0.010898276
1270,0.99947464,0.000614249,0.999670578,0.02058894,0.02061144,0.969711517,0.030470901,0.000527782,0.979808384,0.999795688,0.999670578
1271,0.999474539,0.000620101,0.999878522,0.020998978,0.010918355,0.010614963,5.55E-06,0.000617377,0.030285759,0.030589352,0.999878522
1272,0.999473933,0.000707779,0.000419824,0.020507518,0.021090994,0.999685107,0.998875626,0.000709494,0.03047756,0.030391699,0.000419824
1273,0.999473631,0.000909569,0.979611639,0.020908071,0.011201264,0.000406405,0.989688428,0.979392495,0.030491787,2.17E-05,0.979611639
1274,0.99947353,0.000925611,0.988981558,0.999991626,0.020283834,0.989074684,0.020401679,0.000908963,0.030588141,0.030477056,0.988981558
1275,0.999473429,0.001116,0.020179307,0.030272239,0.021093819,0.989288884,0.01060891,0.979612446,0.030589957,0.020600543,0.020179307
1276,0.999473025,0.968700347,0.999074894,0.000617377,0.01030239,0.000113406,0.030370107,0.001023075,0.020202311,0.030577245,0.999074894
1277,0.999471411,0.968701255,0.01071384,0.010615367,0.021087664,0.979288775,0.010405404,0.001031652,0.020404202,0.989286059,0.01071384
1278,0.999470806,0.968806287,0.00101682,0.020298565,0.010620109,0.000223382,0.98989718,0.969406814,0.020405211,0.030574823,0.00101682
1279,0.999470705,0.998862005,0.998968954,0.011008454,0.02080647,0.989093854,0.989384129,0.020488752,0.99907449,0.020395928,0.998968954
1280,0.999469797,0.02038261,0.000103619,0.03028364,0.030578758,0.000811801,0.99897531,0.020502171,0.030274257,0.020897578,0.000103619
1281,0.999468889,0.020406421,0.998982474,0.021210555,0.010706374,0.020689936,0.989495214,0.020591059,0.020598122,0.021117428,0.998982474
1282,0.999468586,0.020488752,0.999887098,0.010600737,0.020199586,0.999584514,0.989185265,0.020594691,0.020606294,0.010809489,0.999887098
1283,0.999468283,0.02050439,0.989881642,0.000509217,0.021104413,0.000717464,0.98948916,0.020986265,0.999280518,0.011122364,0.989881642
1284,0.999468182,0.020507922,0.020194844,0.030591471,0.021000996,0.000312976,0.989691859,0.020994639,0.020893845,0.010610423,0.020194844
1285,0.999468081,0.999169634,0.989590762,0.030276779,0.020397643,0.000528185,0.999869745,0.999689344,0.020991713,0.03048997,0.989590762
1286,0.999467476,0.020594691,0.979711222,0.999971144,0.021301158,0.989280005,0.030487448,0.999771675,0.021001904,0.030480587,0.979711222
1287,0.999467274,0.999266191,0.988981154,0.020893038,0.010905844,0.000113507,0.020988989,0.999869745,0.999672495,0.020793555,0.988981154
1288,0.999466568,0.020691349,0.999675017,0.010198368,0.020900605,0.020600039,0.020507115,0.999890327,0.999682483,0.010513866,0.999675017
1289,0.999466265,0.020692862,0.999082864,0.020297051,0.01071152,0.000111489,0.021301461,0.988993564,0.999689445,0.00021874,0.999082864
1290,0.999389888,0.020697604,0.010201798,0.03058683,0.030580473,0.969202502,0.000510428,0.010416099,0.999792459,0.010403386,0.010201798
1291,0.999389686,0.020701035,0.010308041,0.020284338,0.021118337,0.989886586,0.989290296,0.989482602,0.999793468,0.020507821,0.010308041
1292,0.999389484,0.999366177,0.989703663,0.000919759,0.000416293,0.999875294,0.999682685,0.010902312,0.021209747,0.010510234,0.989703663
1293,0.999389282,0.020807883,0.999071261,0.030478771,0.010700522,0.999998184,0.021311752,0.989703663,0.999885787,0.021102193,0.999071261
1294,0.999389081,0.999786002,0.99967643,0.020498034,0.011008454,0.98958834,0.999067226,0.989795377,0.99988609,0.00010372,0.99967643
1295,0.999388677,0.999886594,0.999791046,0.020498942,0.020495713,0.989889815,0.999175385,0.989797395,0.021309734,0.02039956,0.999791046
1296,0.99938787,0.988778153,0.989884467,0.030282127,0.021299746,0.969510736,0.999169634,0.000202395,0.021310441,0.010493486,0.989884467
1297,0.999387769,0.01029331,0.989485326,0.030292317,0.02039159,0.999570692,0.000226408,0.000313582,0.021318008,0.00101904,0.989485326
1298,0.999387668,0.010298153,0.020794968,0.020902421,0.010997961,0.010514573,0.030494107,0.000421842,0.999991222,0.030572402,0.020794968
1299,0.999387365,0.01030683,0.99978358,0.020693669,0.020408136,0.000614249,0.999885989,0.001018838,0.999991525,0.011016424,0.99978358
1300,0.999387265,0.010504584,0.0103937,0.021196833,0.03037717,0.999775206,0.000523544,0.979697299,0.030578354,0.030371318,0.0103937
1301,0.999386962,0.010525268,1.59E-05,0.0209902,0.021315183,0.000518399,0.989780243,0.968594407,0.010194534,0.010899487,1.59E-05
1302,0.999386861,0.010618192,0.989398254,0.010807067,0.010612037,0.98939664,0.999370213,0.969712526,0.010301886,0.020201806,0.989398254
1303,0.99938676,0.98929746,0.988888331,0.01020089,0.020201201,0.020401982,0.020499951,0.998875626,0.989182944,0.011205199,0.988888331
1304,0.999386356,0.010805857,0.999888309,0.030594397,0.020185562,0.978998601,0.020689129,0.999272749,0.989584405,0.000825422,0.999888309
1305,0.999385852,0.989480887,0.989882147,0.030585014,0.020583492,0.999385852,0.988985392,0.020812927,0.98958834,0.020699925,0.989882147
1306,0.99938565,0.020499144,5.55E-06,0.020601048,0.02039956,0.96931621,0.999275473,0.999675017,0.011020864,0.011116714,5.55E-06
1307,0.999385348,0.98978902,0.999976794,0.010302794,0.021204299,0.000216319,0.020297455,0.999681777,0.011203787,0.010310058,0.999976794
1308,0.999385247,0.000112498,0.988999416,0.011121658,0.999573416,0.999282334,0.01049853,0.999976491,0.011217004,0.010302491,0.988999416
1309,0.999385045,0.978798122,0.999893455,0.020594691,0.001037403,0.988999012,0.011212464,0.010097775,5.35E-06,0.030390589,0.999893455
